"","StationCode","SampleDate","variable","type","value"
"115332","403S01272","2009-06-09","XWDEPTH","count","105"
"115333","403S01784","2009-06-09","XWDEPTH","count","105"
"115334","403S03832","2009-06-08","XWDEPTH","count","105"
"115335","403S14156","2009-06-09","XWDEPTH","count","105"
"115336","404S02920","2009-05-12","XWDEPTH","count","105"
"115337","404S03048","2009-05-13","XWDEPTH","count","105"
"115338","404S05992","2009-05-12","XWDEPTH","count","105"
"115339","404S06456","2009-05-14","XWDEPTH","count","105"
"115340","404S08040","2009-05-12","XWDEPTH","count","105"
"115341","404S08616","2009-05-13","XWDEPTH","count","105"
"115342","404S11406","2009-05-11","XWDEPTH","count","105"
"115343","404S16516","2009-05-18","XWDEPTH","count","105"
"115344","404S17266","2009-05-19","XWDEPTH","count","105"
"115345","404S17664","2009-05-20","XWDEPTH","count","105"
"115346","404S22464","2009-05-19","XWDEPTH","count","105"
"115347","901S00313","2009-04-30","XWDEPTH","count","105"
"115348","901S00469","2009-05-13","XWDEPTH","count","100"
"115349","901S00531","2009-05-07","XWDEPTH","count","105"
"115350","901S00997","2009-05-14","XWDEPTH","count","104"
"115351","901S01705","2009-05-14","XWDEPTH","count","105"
"115352","901S01811","2009-05-07","XWDEPTH","count","105"
"115353","901S06030","2009-04-30","XWDEPTH","count","105"
"115367","902S00565","2009-04-27","XWDEPTH","count","105"
"115368","902S01097","2009-05-11","XWDEPTH","count","105"
"115383","904S00537","2009-05-04","XWDEPTH","count","105"
"115409","905S01953","2009-04-29","XWDEPTH","count","120"
"115410","907S00577","2009-05-12","XWDEPTH","count","105"
"115411","907S01418","2009-05-12","XWDEPTH","count","120"
"115412","907S01434","2009-05-13","XWDEPTH","count","120"
"115428","911S00538","2009-05-05","XWDEPTH","count","120"
"115429","911S01818","2009-05-06","XWDEPTH","count","105"
"115430","911S02058","2009-05-05","XWDEPTH","count","105"
"115431","911S03354","2009-05-05","XWDEPTH","count","105"
"115432","911S04086","2009-05-06","XWDEPTH","count","105"
"115796","403S00640","2009-06-11","XWDEPTH","sd","9.16701964022381"
"115797","403S00772","2009-05-20","XWDEPTH","sd","21.8350375421904"
"115798","403S01163","2009-06-08","XWDEPTH","sd","19.9971289148009"
"115799","403S01195","2009-06-10","XWDEPTH","sd","20.7364060241531"
"115800","403S01272","2009-06-09","XWDEPTH","sd","8.350407416965"
"115801","403S01784","2009-06-09","XWDEPTH","sd","9.23182304729444"
"115802","403S03832","2009-06-08","XWDEPTH","sd","5.28991022448871"
"115803","403S14156","2009-06-09","XWDEPTH","sd","9.48449670017749"
"115804","404S02920","2009-05-12","XWDEPTH","sd","28.7354294978326"
"115805","404S03048","2009-05-13","XWDEPTH","sd","15.2981240919467"
"115806","404S05992","2009-05-12","XWDEPTH","sd","29.7568750328661"
"115807","404S06456","2009-05-14","XWDEPTH","sd","19.2038276480757"
"115808","404S08040","2009-05-12","XWDEPTH","sd","0.622090296497492"
"115809","404S08616","2009-05-13","XWDEPTH","sd","28.9486472192428"
"115810","404S11406","2009-05-11","XWDEPTH","sd","24.1951127266124"
"115811","404S16516","2009-05-18","XWDEPTH","sd","33.105401827846"
"115812","404S17266","2009-05-19","XWDEPTH","sd","14.1251146709988"
"115813","404S17664","2009-05-20","XWDEPTH","sd","15.612565381839"
"115814","404S22464","2009-05-19","XWDEPTH","sd","26.9960212778692"
"115815","901S00313","2009-04-30","XWDEPTH","sd","9.68603276730111"
"115816","901S00469","2009-05-13","XWDEPTH","sd","19.6207888102225"
"115817","901S00531","2009-05-07","XWDEPTH","sd","5.69045856511746"
"115818","901S00997","2009-05-14","XWDEPTH","sd","26.2345352575425"
"115819","901S01705","2009-05-14","XWDEPTH","sd","6.64198269087884"
"115820","901S01811","2009-05-07","XWDEPTH","sd","40.4427488440874"
"115821","901S06030","2009-04-30","XWDEPTH","sd","16.8538861943909"
"115835","902S00565","2009-04-27","XWDEPTH","sd","23.4577283281016"
"115836","902S01097","2009-05-11","XWDEPTH","sd","5.94490886321577"
"115851","904S00537","2009-05-04","XWDEPTH","sd","26.1993030413689"
"115877","905S01953","2009-04-29","XWDEPTH","sd","4.61346221545656"
"115878","907S00577","2009-05-12","XWDEPTH","sd","17.8885591776015"
"115879","907S01418","2009-05-12","XWDEPTH","sd","11.9012627910827"
"115880","907S01434","2009-05-13","XWDEPTH","sd","4.76588454142407"
"115896","911S00538","2009-05-05","XWDEPTH","sd","21.8301246385973"
"115897","911S01818","2009-05-06","XWDEPTH","sd","7.40831628530736"
"115898","911S02058","2009-05-05","XWDEPTH","sd","28.5990598989937"
"115899","911S03354","2009-05-05","XWDEPTH","sd","13.1927247128099"
"115900","911S04086","2009-05-06","XWDEPTH","sd","16.7138051338192"
"116264","403S00640","2009-06-11","XWIDTH","result","3.45"
"116265","403S00772","2009-05-20","XWIDTH","result","13.4619047619048"
"116266","403S01163","2009-06-08","XWIDTH","result","8.56285714285714"
"116267","403S01195","2009-06-10","XWIDTH","result","9.36190476190476"
"116268","403S01272","2009-06-09","XWIDTH","result","4.63857142857143"
"116269","403S01784","2009-06-09","XWIDTH","result","19.5809523809524"
"116270","403S03832","2009-06-08","XWIDTH","result","6.00238095238095"
"116271","403S14156","2009-06-09","XWIDTH","result","4.35952380952381"
"116272","404S02920","2009-05-12","XWIDTH","result","5.30952380952381"
"116273","404S03048","2009-05-13","XWIDTH","result","2.58095238095238"
"116274","404S05992","2009-05-12","XWIDTH","result","4.09047619047619"
"116275","404S06456","2009-05-14","XWIDTH","result","5.09047619047619"
"116276","404S08040","2009-05-12","XWIDTH","result","3.23571428571429"
"116277","404S08616","2009-05-13","XWIDTH","result","17.3333333333333"
"116278","404S11406","2009-05-11","XWIDTH","result","10.9190476190476"
"116279","404S16516","2009-05-18","XWIDTH","result","5.48333333333333"
"116280","404S17266","2009-05-19","XWIDTH","result","4.26190476190476"
"116281","404S17664","2009-05-20","XWIDTH","result","5.61428571428571"
"116282","404S22464","2009-05-19","XWIDTH","result","4.48333333333333"
"116283","901S00313","2009-04-30","XWIDTH","result","3.18571428571429"
"116284","901S00469","2009-05-13","XWIDTH","result","2.655"
"116285","901S00531","2009-05-07","XWIDTH","result","1.3"
"116286","901S00997","2009-05-14","XWIDTH","result","8.09047619047619"
"116287","901S01705","2009-05-14","XWIDTH","result","2.12380952380952"
"116288","901S01811","2009-05-07","XWIDTH","result","5.57142857142857"
"116289","901S06030","2009-04-30","XWIDTH","result","3.28095238095238"
"116303","902S00565","2009-04-27","XWIDTH","result","6.02857142857143"
"116304","902S01097","2009-05-11","XWIDTH","result","1.81428571428571"
"116319","904S00537","2009-05-04","XWIDTH","result","4.90476190476191"
"116345","905S01953","2009-04-29","XWIDTH","result","1.72916666666667"
"116346","907S00577","2009-05-12","XWIDTH","result","2.13809523809524"
"116347","907S01418","2009-05-12","XWIDTH","result","2.61666666666667"
"116348","907S01434","2009-05-13","XWIDTH","result","1.25"
"116364","911S00538","2009-05-05","XWIDTH","result","3.97083333333333"
"116365","911S01818","2009-05-06","XWIDTH","result","2.42857142857143"
"116366","911S02058","2009-05-05","XWIDTH","result","4.23333333333333"
"116367","911S03354","2009-05-05","XWIDTH","result","3.27619047619048"
"116368","911S04086","2009-05-06","XWIDTH","result","2.90952380952381"
"116732","403S00640","2009-06-11","XWIDTH","count","21"
"116733","403S00772","2009-05-20","XWIDTH","count","21"
"116734","403S01163","2009-06-08","XWIDTH","count","21"
"116735","403S01195","2009-06-10","XWIDTH","count","21"
"116736","403S01272","2009-06-09","XWIDTH","count","21"
"116737","403S01784","2009-06-09","XWIDTH","count","21"
"116738","403S03832","2009-06-08","XWIDTH","count","21"
"116739","403S14156","2009-06-09","XWIDTH","count","21"
"116740","404S02920","2009-05-12","XWIDTH","count","21"
"116741","404S03048","2009-05-13","XWIDTH","count","21"
"116742","404S05992","2009-05-12","XWIDTH","count","21"
"116743","404S06456","2009-05-14","XWIDTH","count","21"
"116744","404S08040","2009-05-12","XWIDTH","count","21"
"116745","404S08616","2009-05-13","XWIDTH","count","21"
"116746","404S11406","2009-05-11","XWIDTH","count","21"
"116747","404S16516","2009-05-18","XWIDTH","count","21"
"116748","404S17266","2009-05-19","XWIDTH","count","21"
"116749","404S17664","2009-05-20","XWIDTH","count","21"
"116750","404S22464","2009-05-19","XWIDTH","count","21"
"116751","901S00313","2009-04-30","XWIDTH","count","21"
"116752","901S00469","2009-05-13","XWIDTH","count","20"
"116753","901S00531","2009-05-07","XWIDTH","count","21"
"116754","901S00997","2009-05-14","XWIDTH","count","21"
"116755","901S01705","2009-05-14","XWIDTH","count","21"
"116756","901S01811","2009-05-07","XWIDTH","count","21"
"116757","901S06030","2009-04-30","XWIDTH","count","21"
"116771","902S00565","2009-04-27","XWIDTH","count","21"
"116772","902S01097","2009-05-11","XWIDTH","count","21"
"116787","904S00537","2009-05-04","XWIDTH","count","21"
"116813","905S01953","2009-04-29","XWIDTH","count","24"
"116814","907S00577","2009-05-12","XWIDTH","count","21"
"116815","907S01418","2009-05-12","XWIDTH","count","24"
"116816","907S01434","2009-05-13","XWIDTH","count","24"
"116832","911S00538","2009-05-05","XWIDTH","count","24"
"116833","911S01818","2009-05-06","XWIDTH","count","21"
"116834","911S02058","2009-05-05","XWIDTH","count","21"
"116835","911S03354","2009-05-05","XWIDTH","count","21"
"116836","911S04086","2009-05-06","XWIDTH","count","21"
"117200","403S00640","2009-06-11","XWIDTH","sd","1.26095202129185"
"117201","403S00772","2009-05-20","XWIDTH","sd","1.99911885351427"
"117202","403S01163","2009-06-08","XWIDTH","sd","2.86153305564892"
"117203","403S01195","2009-06-10","XWIDTH","sd","2.20101708091423"
"117204","403S01272","2009-06-09","XWIDTH","sd","0.639877220365639"
"117205","403S01784","2009-06-09","XWIDTH","sd","3.18239203235853"
"117206","403S03832","2009-06-08","XWIDTH","sd","3.03967416800207"
"117207","403S14156","2009-06-09","XWIDTH","sd","1.3158285457858"
"117208","404S02920","2009-05-12","XWIDTH","sd","2.63323085997122"
"117209","404S03048","2009-05-13","XWIDTH","sd","1.15795900083684"
"117210","404S05992","2009-05-12","XWIDTH","sd","2.22168961871472"
"117211","404S06456","2009-05-14","XWIDTH","sd","1.50363052705934"
"117212","404S08040","2009-05-12","XWIDTH","sd","0.657864510583839"
"117213","404S08616","2009-05-13","XWIDTH","sd","7.79335186767115"
"117214","404S11406","2009-05-11","XWIDTH","sd","4.18409118538531"
"117215","404S16516","2009-05-18","XWIDTH","sd","1.67958725088438"
"117216","404S17266","2009-05-19","XWIDTH","sd","1.2662844034719"
"117217","404S17664","2009-05-20","XWIDTH","sd","0.035856858280032"
"117218","404S22464","2009-05-19","XWIDTH","sd","1.19627895297599"
"117219","901S00313","2009-04-30","XWIDTH","sd","1.4873754449653"
"117220","901S00469","2009-05-13","XWIDTH","sd","1.72275024918084"
"117221","901S00531","2009-05-07","XWIDTH","sd","0"
"117222","901S00997","2009-05-14","XWIDTH","sd","0.855514325949462"
"117223","901S01705","2009-05-14","XWIDTH","sd","1.13705970023775"
"117224","901S01811","2009-05-07","XWIDTH","sd","2.22870878697574"
"117225","901S06030","2009-04-30","XWIDTH","sd","2.73872580730877"
"117239","902S00565","2009-04-27","XWIDTH","sd","1.6146649364939"
"117240","902S01097","2009-05-11","XWIDTH","sd","0.694467936110599"
"117255","904S00537","2009-05-04","XWIDTH","sd","2.6796410562753"
"117281","905S01953","2009-04-29","XWIDTH","sd","1.07115507206277"
"117282","907S00577","2009-05-12","XWIDTH","sd","1.10339303535784"
"117283","907S01418","2009-05-12","XWIDTH","sd","1.5023652849009"
"117284","907S01434","2009-05-13","XWIDTH","sd","0.664634584139874"
"117300","911S00538","2009-05-05","XWIDTH","sd","2.63479710738824"
"117301","911S01818","2009-05-06","XWIDTH","sd","1.08818328288155"
"117302","911S02058","2009-05-05","XWIDTH","sd","2.08766216934956"
"117303","911S03354","2009-05-05","XWIDTH","sd","1.48354466124373"
"117304","911S04086","2009-05-06","XWIDTH","sd","0.812960492216419"
"117668","403S00640","2009-06-11","XWDR","result","55.8166409861325"
"117669","403S00772","2009-05-20","XWDR","result","93.7956204379562"
"117670","403S01163","2009-06-08","XWDR","result","51.7616580310881"
"117671","403S01195","2009-06-10","XWDR","result","58.8975434391851"
"117672","403S01272","2009-06-09","XWDR","result","53.2877461706783"
"117673","403S01784","2009-06-09","XWDR","result","182.108060230292"
"117674","403S03832","2009-06-08","XWDR","result","137.609170305677"
"117675","403S14156","2009-06-09","XWDR","result","44.1417550626808"
"117676","404S02920","2009-05-12","XWDR","result","32.0034443168772"
"117677","404S03048","2009-05-13","XWDR","result","22.2678718159408"
"117678","404S05992","2009-05-12","XWDR","result","17.7113402061856"
"117679","404S06456","2009-05-14","XWDR","result","44.5045795170691"
"117680","404S08040","2009-05-12","XWDR","result","507.089552238806"
"117681","404S08616","2009-05-13","XWDR","result","70.3789636504254"
"117682","404S11406","2009-05-11","XWDR","result","50.9103019538188"
"117683","404S16516","2009-05-18","XWDR","result","20.7984885648953"
"117684","404S17266","2009-05-19","XWDR","result","33.3457526080477"
"117685","404S17664","2009-05-20","XWDR","result","47.1223021582734"
"117686","404S22464","2009-05-19","XWDR","result","20.0660699062234"
"117687","901S00313","2009-04-30","XWDR","result","43.0501930501931"
"117688","901S00469","2009-05-13","XWDR","result","21.9059405940594"
"117689","901S00531","2009-05-07","XWDR","result","20.4954954954955"
"117690","901S00997","2009-05-14","XWDR","result","40.2395755049987"
"117691","901S01705","2009-05-14","XWDR","result","38.9179755671902"
"117692","901S01811","2009-05-07","XWDR","result","17.0157068062827"
"117693","901S06030","2009-04-30","XWDR","result","39.7806004618938"
"117707","902S00565","2009-04-27","XWDR","result","26.0065735414955"
"117708","902S01097","2009-05-11","XWDR","result","32.5085324232082"
"117723","904S00537","2009-05-04","XWDR","result","21.5301003344482"
"117749","905S01953","2009-04-29","XWDR","result","48.0324074074074"
"117750","907S00577","2009-05-12","XWDR","result","19.9024822695035"
"117751","907S01418","2009-05-12","XWDR","result","21.958041958042"
"117752","907S01434","2009-05-13","XWDR","result","31.055900621118"
"117768","911S00538","2009-05-05","XWDR","result","24.8435870698644"
"117769","911S01818","2009-05-06","XWDR","result","40.2208201892744"
"117770","911S02058","2009-05-05","XWDR","result","21.7041015625"
"117771","911S03354","2009-05-05","XWDR","result","30.550621669627"
"117772","911S04086","2009-05-06","XWDR","result","33.3151581243184"
"118136","403S00640","2009-06-11","XWDR","count","21"
"118137","403S00772","2009-05-20","XWDR","count","21"
"118138","403S01163","2009-06-08","XWDR","count","21"
"118139","403S01195","2009-06-10","XWDR","count","21"
"118140","403S01272","2009-06-09","XWDR","count","21"
"118141","403S01784","2009-06-09","XWDR","count","21"
"118142","403S03832","2009-06-08","XWDR","count","21"
"118143","403S14156","2009-06-09","XWDR","count","21"
"118144","404S02920","2009-05-12","XWDR","count","21"
"118145","404S03048","2009-05-13","XWDR","count","21"
"118146","404S05992","2009-05-12","XWDR","count","21"
"118147","404S06456","2009-05-14","XWDR","count","21"
"118148","404S08040","2009-05-12","XWDR","count","21"
"118149","404S08616","2009-05-13","XWDR","count","21"
"118150","404S11406","2009-05-11","XWDR","count","21"
"118151","404S16516","2009-05-18","XWDR","count","21"
"118152","404S17266","2009-05-19","XWDR","count","21"
"118153","404S17664","2009-05-20","XWDR","count","21"
"118154","404S22464","2009-05-19","XWDR","count","21"
"118155","901S00313","2009-04-30","XWDR","count","21"
"118156","901S00469","2009-05-13","XWDR","count","20"
"118157","901S00531","2009-05-07","XWDR","count","21"
"118158","901S00997","2009-05-14","XWDR","count","21"
"118159","901S01705","2009-05-14","XWDR","count","21"
"118160","901S01811","2009-05-07","XWDR","count","21"
"118161","901S06030","2009-04-30","XWDR","count","21"
"118175","902S00565","2009-04-27","XWDR","count","21"
"118176","902S01097","2009-05-11","XWDR","count","21"
"118191","904S00537","2009-05-04","XWDR","count","21"
"118217","905S01953","2009-04-29","XWDR","count","24"
"118218","907S00577","2009-05-12","XWDR","count","21"
"118219","907S01418","2009-05-12","XWDR","count","24"
"118220","907S01434","2009-05-13","XWDR","count","24"
"118236","911S00538","2009-05-05","XWDR","count","24"
"118237","911S01818","2009-05-06","XWDR","count","21"
"118238","911S02058","2009-05-05","XWDR","count","21"
"118239","911S03354","2009-05-05","XWDR","count","21"
"118240","911S04086","2009-05-06","XWDR","count","21"
"118604","403S00640","2009-06-11","XWDA","result","0.179158040027605"
"118605","403S00772","2009-05-20","XWDA","result","0.106614785992218"
"118606","403S01163","2009-06-08","XWDA","result","0.193193193193193"
"118607","403S01195","2009-06-10","XWDA","result","0.169786368260427"
"118608","403S01272","2009-06-09","XWDA","result","0.187660404475926"
"118609","403S01784","2009-06-09","XWDA","result","0.0549124513618677"
"118610","403S03832","2009-06-08","XWDA","result","0.0726695755652519"
"118611","403S14156","2009-06-09","XWDA","result","0.226542872747133"
"118612","404S02920","2009-05-12","XWDA","result","0.312466367713005"
"118613","404S03048","2009-05-13","XWDA","result","0.449077490774908"
"118614","404S05992","2009-05-12","XWDA","result","0.564610011641443"
"118615","404S06456","2009-05-14","XWDA","result","0.224695977549111"
"118616","404S08040","2009-05-12","XWDA","result","0.0197203826342899"
"118617","404S08616","2009-05-13","XWDA","result","0.142087912087912"
"118618","404S11406","2009-05-11","XWDA","result","0.196423898822503"
"118619","404S16516","2009-05-18","XWDA","result","0.480804168475901"
"118620","404S17266","2009-05-19","XWDA","result","0.299888268156425"
"118621","404S17664","2009-05-20","XWDA","result","0.212213740458015"
