"","XGB.result","XGB.count","XGB.sd","XGH.result","XGH.count","XGH.sd","XGW.result","XGW.count","XGW.sd","XM.result","XM.count","XM.sd","XC.result","XC.count","XC.sd","XG.result","XCM.result","XCMG.result","XPMID.result","XPCAN.result","XPGVEG.result","XPCM.result","XPCMG.result","XPMGVEG.result"
"SMC02228 2009-06-23",87.5,22,0,4.54545454545455,22,1.47122471584125,0.454545454545455,22,1.47122471584125,5,22,0,0,22,0,5,5,10,1,0,0.954545454545455,0,0,0
"SMC02270 2010-06-30",87.5,22,0,25,22,0,0,22,0,2.04545454545455,22,2.51618139870098,2.04545454545455,22,2.51618139870098,25,4.09090909090909,29.0909090909091,2.44444444444444,0.409090909090909,1,0.181818181818182,0.181818181818182,1
"SMC02417 2011-07-20",87.5,22,0,2.5,22,2.55883157859579,0.227272727272727,22,1.06600358177805,0,22,0,0,22,0,2.72727272727273,0,2.72727272727273,Inf,0,0.5,0,0,0
"SMC02436 2009-05-28",39.7727272727273,22,24.5544716481963,48.9772727272727,22,21.0393493430577,15.9090909090909,22,10.1929438287525,6.19047619047619,21,6.50091568641716,0.681818181818182,22,1.75625043328552,64.8863636363636,6.87229437229437,71.758658008658,1.16666666666667,0.136363636363636,1,0.136363636363636,0.136363636363636,0.954545454545455
"SMC02452 2011-06-30",84.7727272727273,22,8.82734829504749,7.27272727272727,22,7.35612357920625,1.81818181818182,22,2.46182981958665,14.0909090909091,22,17.2092419547756,2.95454545454545,22,5.49005397429685,9.09090909090909,17.0454545454545,26.1363636363636,1.29411764705882,0.409090909090909,1,0.409090909090909,0.409090909090909,0.136363636363636
"SMC02457 2010-05-31",12.2727272727273,22,10.9899599989818,17.6136363636364,22,27.0853728835773,17.3863636363636,22,18.6681112227075,29.3181818181818,22,19.4290807165233,45,22,35.8734548364771,35,74.3181818181818,109.318181818182,1,1,1,1,0.954545454545455,0.409090909090909
"SMC02464 2011-06-22",76.5909090909091,22,14.7709789175199,21.3636363636364,22,7.89542033951723,4.77272727272727,22,4.99458581324692,0,22,0,0,22,0,26.1363636363636,0,26.1363636363636,Inf,0,1,0,0,0.818181818181818
"SMC02536 2011-06-29",87.5,22,0,2.95454545454545,22,2.51618139870098,0,22,0,3.40909090909091,22,2.38365647311398,3.40909090909091,22,5.43059315280955,2.95454545454545,6.81818181818182,9.77272727272727,1.46666666666667,0.5,0.590909090909091,0.363636363636364,0.272727272727273,0
"SMC02548 2010-07-09",5.45454545454545,22,8.29645519671919,50.6818181818182,22,32.5336988127935,26.1363636363636,22,28.3339699444651,23.9772727272727,22,16.2506243636296,50,22,16.9030850945703,76.8181818181818,73.9772727272727,150.795454545455,1,1,1,1,1,1
"SMC02563 2010-06-24",86.1363636363636,22,6.39602149066831,7.27272727272727,22,7.35612357920625,4.54545454545455,22,1.47122471584125,6.36363636363636,22,9.28155084817113,0.227272727272727,22,1.06600358177805,11.8181818181818,6.59090909090909,18.4090909090909,1.83333333333333,0.0454545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636
"SMC02573 2010-06-09",57.5,22,0,25,22,0,5,22,0,0,22,0,0,22,0,30,0,30,Inf,0,1,0,0,1
"SMC02591 2011-07-21",76.5909090909091,22,14.7709789175199,18.6363636363636,22,9.53462589245592,15,22,10.2353263143832,21.0227272727273,22,12.1659920942093,39.0909090909091,22,28.4264449160068,33.6363636363636,60.1136363636364,93.75,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.681818181818182
"SMC02622 2010-06-15",87.5,22,0,0.681818181818182,22,1.75625043328552,0,22,0,0,22,0,0,22,0,0.681818181818182,0,0.681818181818182,Inf,0,0.136363636363636,0,0,0
"SMC02644 2011-06-30",83.4090909090909,22,10.5375025997131,12.2727272727273,22,9.84731927834662,9.31818181818182,22,8.76891894100632,20.4545454545455,22,8.57864054457777,16.0227272727273,22,18.6869430305451,21.5909090909091,36.4772727272727,58.0681818181818,1,1,1,1,1,0.363636363636364
"SMC02656 2009-06-23",0,22,0,0,22,0,0,22,0,6.59090909090909,22,7.77455612518959,11.3636363636364,22,17.5208595531304,0,17.9545454545455,17.9545454545455,1.29411764705882,0.590909090909091,0,0.5,0,0
"SMC02749 2011-06-27",82.0454545454545,22,11.8431305092758,62.9545454545455,22,11.8431305092758,0.227272727272727,22,1.06600358177805,0,22,0,0,22,0,63.1818181818182,0,63.1818181818182,Inf,0,1,0,0,1
"SMC02804 2011-06-20",87.5,22,0,4.77272727272727,22,1.06600358177805,4.77272727272727,22,1.06600358177805,4.77272727272727,22,1.06600358177805,15.9090909090909,22,16.5029841195005,9.54545454545454,20.6818181818182,30.2272727272727,1.04761904761905,0.954545454545455,1,0.954545454545455,0.954545454545455,0
"SMC02884 2010-06-23",63.6363636363636,22,27.0881197901632,12.9545454545455,22,10.3117005790107,12.5,22,11.8271278162093,14.2045454545455,22,20.3304012860105,0.909090909090909,22,1.97385508487931,25.4545454545455,15.1136363636364,40.5681818181818,2,0.181818181818182,1,0.181818181818182,0.181818181818182,0.5
"SMC02902 2011-08-02",9.88636363636364,22,13.7251349357421,21.1363636363636,22,27.0000801666278,58.5227272727273,22,17.9227690201779,57.0454545454545,22,19.2977355511624,61.0227272727273,22,24.1110907461628,79.6590909090909,118.068181818182,197.727272727273,1,1,1,1,1,1
"SMC02933 2010-06-01",11.4772727272727,22,18.3656494010443,3.86363636363636,22,5.33001790889026,26.8181818181818,22,21.5359861928518,54.7727272727273,22,20.0729190184706,42.6136363636364,22,19.078117493599,30.6818181818182,97.3863636363636,128.068181818182,1,1,1,1,0.909090909090909,0.681818181818182
"SMC02947 2011-07-12",82.0454545454545,22,11.8431305092758,8.63636363636364,22,7.89542033951723,6.81818181818182,22,5.884898863365,1.59090909090909,22,2.38365647311398,0,22,0,15.4545454545455,1.59090909090909,17.0454545454545,3.14285714285714,0,1,0,0,0.181818181818182
"SMC02976 2010-07-27",54.5454545454545,22,24.2462118253303,5.68181818181818,22,4.44421896974961,29.3181818181818,22,19.4290807165233,41.8181818181818,22,25.5904304354212,62.7272727272727,22,28.7322314751417,35,104.545454545455,139.545454545455,1,1,1,1,1,0.772727272727273
"SMC02984 2010-06-23",87.5,22,0,6.59090909090909,22,6.05261919619921,2.5,22,2.55883157859579,4.76190476190476,21,7.15475200062701,4.20454545454545,22,18.6347467886952,9.09090909090909,8.96645021645022,18.0573593073593,1.75,0.0909090909090909,0.954545454545455,0,0,0.0909090909090909
"SMC03110 2011-07-26",0.909090909090909,22,1.97385508487931,62.5,22,22.75647474582,29.8863636363636,22,21.0084630442239,27.5,22,20.7019667802706,22.1590909090909,22,17.1702860472306,92.3863636363636,49.6590909090909,142.045454545455,1,1,1,1,1,1
"SMC03133 2010-06-02",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC03216 2011-07-27",82.0454545454545,22,11.8431305092758,7.5,22,7.19622917128924,8.63636363636364,22,7.89542033951723,25,22,0,17.7272727272727,22,17.6929682512891,16.1363636363636,42.7272727272727,58.8636363636364,1,0.590909090909091,1,0.590909090909091,0.590909090909091,0.181818181818182
"SMC03234 2011-06-28",4.77272727272727,22,1.06600358177805,27.9545454545455,22,9.56296065296812,22.9545454545455,22,6.66531371552809,7.04545454545455,22,7.5054093047061,3.18181818181818,22,2.46182981958665,50.9090909090909,10.2272727272727,61.1363636363636,1.15789473684211,0.636363636363636,1,0.636363636363636,0.636363636363636,1
"SMC03268 2009-05-28",38.2954545454545,22,16.3551790915564,48.5227272727273,22,17.6213326294115,0,22,0,0,22,0,0,22,0,48.5227272727273,0,48.5227272727273,Inf,0,1,0,0,1
"SMC03280 2011-08-11",79.3181818181818,22,13.6752691751566,12.2727272727273,22,9.84731927834662,13.1818181818182,22,10.0647255948039,21.1363636363636,22,8.44193305862074,40.9090909090909,22,23.3317872091337,25.4545454545455,62.0454545454545,87.5,1.04761904761905,1,1,0.954545454545455,0.954545454545455,0.454545454545455
"SMC03304 2011-06-29",29.2045454545455,22,33.482283549488,58.1818181818182,22,35.8085336512274,2.27272727272727,22,5.5048188256318,2.5,22,5.5097316501934,2.04545454545455,22,2.51618139870098,60.4545454545455,4.54545454545454,65,3.14285714285714,0.409090909090909,0.909090909090909,0.227272727272727,0.227272727272727,0.772727272727273
"SMC03510 2011-07-21",3.86363636363636,22,8.71941159299976,30.2272727272727,22,18.6909242508403,80.6818181818182,22,12.8679608168667,66.5909090909091,22,24.2082415932872,20.4545454545455,22,20.260746173274,110.909090909091,87.0454545454545,197.954545454545,1,0.909090909090909,1,0.909090909090909,0.909090909090909,1
"SMC03533 2010-06-01",25,22,0,5,22,0,5,22,0,25,22,0,25,22,0,10,50,60,1,1,1,1,1,0
"SMC03687 2010-06-02",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC03944 2010-07-12",78.0681818181818,22,21.0432069428963,3.86363636363636,22,2.14466013614444,1.36363636363636,22,2.27921152919276,1.13636363636364,22,2.14466013614444,4.09090909090909,22,7.17740562565273,5.22727272727273,5.22727272727273,10.4545454545455,4.4,0.454545454545455,0.818181818181818,0.227272727272727,0.227272727272727,0
"SMC03971 2011-07-11",87.5,22,0,1.59090909090909,22,2.38365647311398,0,22,0,3.40909090909091,22,5.43059315280955,0.227272727272727,22,1.06600358177805,1.59090909090909,3.63636363636364,5.22727272727273,2,0.0454545454545455,0.318181818181818,0.0454545454545455,0.0454545454545455,0
"SMC03988 2011-06-29",87.5,22,0,9.54545454545454,22,8.57864054457777,5,22,0,23.4090909090909,22,13.8989862285642,22.6190476190476,21,23.8809049042874,14.5454545454545,46.0281385281385,60.5735930735931,1,0.904761904761905,1,0.904761904761905,0.904761904761905,0.227272727272727
"SMC04047 2009-05-14",87.5,22,0,5,22,0,5.90909090909091,22,4.26401432711221,10.4545454545455,22,9.11684611677104,0.681818181818182,22,1.75625043328552,10.9090909090909,11.1363636363636,22.0454545454545,1,0.136363636363636,1,0.136363636363636,0.136363636363636,0.0454545454545455
"SMC04054 2009-05-27",14.8863636363636,22,14.2777981313828,10.5681818181818,22,14.182732168905,5.22727272727273,22,6.80987950513509,51.9318181818182,22,26.8697455348618,49.0909090909091,22,29.1194732600664,15.7954545454545,101.022727272727,116.818181818182,1.04761904761905,1,0.863636363636364,0.954545454545455,0.818181818181818,0.363636363636364
"SMC04134 2011-07-26",13.4090909090909,22,16.9829300599135,13.1818181818182,22,10.0647255948039,54.3181818181818,22,16.6222351474975,55.5681818181818,22,20.4696613218694,47.0454545454545,22,18.1861466709122,67.5,102.613636363636,170.113636363636,1,1,1,1,1,1
"SMC04175 2009-06-11",45.1136363636364,22,26.5974989059488,26.7045454545455,22,14.3175376066167,16.8181818181818,22,10.0647255948039,17.7272727272727,22,9.84731927834662,11.8181818181818,22,11.3960576459638,43.5227272727273,29.5454545454545,73.0681818181818,1,0.727272727272727,1,0.727272727272727,0.727272727272727,0.863636363636364
"SMC04239 2009-06-11",57.9545454545455,22,28.0691786106895,26.7045454545455,22,14.3175376066167,14.0909090909091,22,10.1929438287525,11.3636363636364,22,10.7106776031498,5,22,8.45154254728517,40.7954545454545,16.3636363636364,57.1590909090909,1.22222222222222,0.454545454545455,1,0.454545454545455,0.454545454545455,0.863636363636364
"SMC04264 2010-07-09",12.8409090909091,22,23.4431360467329,22.5,22,19.410968916716,38.6363636363636,22,28.8956174870292,36.0227272727273,22,23.5237859727873,28.9772727272727,22,18.0056057889436,61.1363636363636,65,126.136363636364,1.15789473684211,0.863636363636364,1,0.863636363636364,0.863636363636364,0.909090909090909
"SMC04308 2009-06-17",77.8409090909091,22,17.3941604621154,13.1818181818182,22,10.0647255948039,9.54545454545454,22,8.57864054457777,7.72727272727273,22,8.553372034477,7.04545454545455,22,10.1955978956713,22.7272727272727,14.7727272727273,37.5,1.22222222222222,0.5,1,0.5,0.5,0.409090909090909
"SMC04383 2010-06-09",33.8636363636364,22,14.8148749397529,21.0227272727273,22,12.1659920942093,23.1818181818182,22,5.884898863365,22.1590909090909,22,17.1702860472306,28.9772727272727,22,21.6528219170088,44.2045454545455,51.1363636363636,95.3409090909091,1,1,1,1,1,1
"SMC04399 2009-06-11",52.0454545454545,22,28.1115588372424,29.0909090909091,22,14.8913816267412,15,22,10.2353263143832,9.52380952380952,21,8.93095206357669,3.40909090909091,22,2.38365647311398,44.0909090909091,12.9329004329004,57.0238095238095,1.05,0.681818181818182,1,0.666666666666667,0.666666666666667,0.909090909090909
"SMC04426 2011-07-25",15,22,25.7968252014892,23.8636363636364,22,18.6880289020117,62.8409090909091,22,32.5530286659272,44.7727272727273,22,31.2812614198551,5.68181818181818,22,9.54880378265538,86.7045454545455,50.4545454545455,137.159090909091,1.04761904761905,0.409090909090909,1,0.409090909090909,0.409090909090909,0.954545454545455
"SMC04661 2011-07-18",38.5227272727273,22,32.919988598884,13.75,22,13.5784756140003,33.8636363636364,22,23.4105093505449,25.1136363636364,22,20.0961568335968,17.3863636363636,22,19.2952818179186,47.6136363636364,42.5,90.1136363636364,1,0.772727272727273,1,0.772727272727273,0.772727272727273,0.863636363636364
"SMC04682 2011-07-25",19.6590909090909,22,22.271263977022,15.9090909090909,22,10.1929438287525,58.4090909090909,22,27.2613612679525,49.7727272727273,22,28.2306517276824,24.2045454545455,22,16.6616605035612,74.3181818181818,73.9772727272727,148.295454545455,1,0.863636363636364,1,0.863636363636364,0.863636363636364,0.909090909090909
"SMC04748 2009-07-02",5.11363636363636,22,12.9209425962566,27.8409090909091,22,18.3921478869681,22.5,22,14.4337567297406,54.3181818181818,22,16.6222351474975,20.1136363636364,22,22.7888505624288,50.3409090909091,74.4318181818182,124.772727272727,1,0.727272727272727,1,0.727272727272727,0.727272727272727,0.954545454545455
"SMC04749 2009-06-23",25.9090909090909,22,33.8021682749285,18.9772727272727,22,18.5430498292405,15,22,17.9118210501706,18.6363636363636,22,21.4327196562049,2.5,22,5.5097316501934,33.9772727272727,21.1363636363636,55.1136363636364,1.46666666666667,0.318181818181818,0.954545454545455,0.272727272727273,0.272727272727273,0.727272727272727
"SMC04756 2010-07-07",82.0454545454545,22,11.8431305092758,11.3636363636364,22,9.53462589245592,8.40909090909091,22,8.07500016753113,20.7954545454545,22,12.5210861111406,28.1818181818182,22,15.739354266528,19.7727272727273,48.9772727272727,68.75,1.04761904761905,1,1,0.954545454545455,0.954545454545455,0.318181818181818
"SMC04795 2011-07-14",58.75,22,25.1158032208522,15.3409090909091,22,13.8507231748935,18.8636363636364,22,20.6836614943741,21.0227272727273,22,12.1659920942093,49.2045454545455,22,35.5181573588003,34.2045454545455,70.2272727272727,104.431818181818,1,0.909090909090909,1,0.909090909090909,0.863636363636364,0.727272727272727
"SMC04932 2010-07-12",77.9545454545455,22,14.3019388386839,16.5909090909091,22,10.3953244568301,13.6363636363636,22,10.7106776031498,40.2272727272727,22,27.5584777694577,1.9047619047619,21,5.58484343473263,30.2272727272727,42.1320346320346,72.3593073593074,1.15789473684211,0.19047619047619,1,0.19047619047619,0.19047619047619,0.590909090909091
"SMC05109 2009-06-23",1.36363636363636,22,2.27921152919276,2.95454545454545,22,2.51618139870098,5,22,6.90065559342354,20.6818181818182,22,15.2787944040608,58.2954545454545,22,22.5381470754158,7.95454545454546,78.9772727272727,86.9318181818182,1,1,0.772727272727273,1,0.772727272727273,0.0909090909090909
"SMC05199 2011-07-06",84.7727272727273,22,8.82734829504749,18.6363636363636,22,9.53462589245592,15,22,10.2353263143832,40.2272727272727,22,20.3672982947381,29.0909090909091,22,19.7536231538831,33.6363636363636,69.3181818181818,102.954545454545,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.681818181818182
"SMC05243 2010-06-10",36.8181818181818,22,16.0018938273133,25,22,0,25,22,0,29.0909090909091,22,14.8913816267412,19.4318181818182,22,18.1089924087622,50,48.5227272727273,98.5227272727273,1,1,1,1,1,1
"SMC05402 2011-07-28",15,22,21.1991688965573,27.5,22,20.7019667802706,40.9090909090909,22,19.4039983383619,31.8181818181818,22,17.3750953779811,11.9318181818182,22,14.1407006751581,68.4090909090909,43.75,112.159090909091,1.04761904761905,0.818181818181818,1,0.818181818181818,0.818181818181818,0.909090909090909
"SMC05407 2011-07-21",79.3181818181818,22,13.6752691751566,17.7272727272727,22,9.84731927834662,18.6363636363636,22,9.53462589245592,23.9772727272727,22,16.2506243636296,17.5,22,16.5111794738912,36.3636363636364,41.4772727272727,77.8409090909091,1,0.909090909090909,1,0.909090909090909,0.909090909090909,0.681818181818182
"SMC05524 2011-06-30",87.5,22,0,5.90909090909091,22,4.26401432711221,0.454545454545455,22,1.47122471584125,8.40909090909091,22,10.6218960324735,0.227272727272727,22,1.06600358177805,6.36363636363636,8.63636363636363,15,1.69230769230769,0.0454545454545455,1,0,0,0.0454545454545455
"SMC05702 2010-06-07",3.40909090909091,22,7.30074419500271,5,22,6.90065559342354,51.4772727272727,22,27.436713877545,56.4772727272727,22,28.9360860850613,42.6136363636364,22,23.0743786059765,56.4772727272727,99.0909090909091,155.568181818182,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC05759 2010-06-21",47.1590909090909,22,39.6209379361938,3.18181818181818,22,2.46182981958665,39.8863636363636,22,39.3358348129654,36.7045454545455,22,34.0900973929342,31.7045454545455,22,33.0798669495903,43.0681818181818,68.4090909090909,111.477272727273,1,0.545454545454545,0.863636363636364,0.545454545454545,0.545454545454545,0.545454545454545
"SMC06019 2010-06-17",87.5,22,0,3.86363636363636,22,2.14466013614444,0,22,0,0,22,0,0,22,0,3.86363636363636,0,3.86363636363636,Inf,0,0.772727272727273,0,0,0
"SMC06216 2009-05-26",60.9090909090909,22,25.9870097418821,25.5681818181818,22,8.30704728721551,15.9090909090909,22,10.1929438287525,5.68181818181818,22,6.60004591352258,2.04545454545455,22,2.51618139870098,41.4772727272727,7.72727272727273,49.2045454545455,1.29411764705882,0.409090909090909,1,0.409090909090909,0.409090909090909,0.954545454545455
"SMC06458 2010-06-06",0,22,0,76.5909090909091,22,14.7709789175199,1.36363636363636,22,2.27921152919276,51.5909090909091,22,12.8300580517155,0.227272727272727,22,1.06600358177805,77.9545454545455,51.8181818181818,129.772727272727,1,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,1
"SMC06467 2010-06-28",54.3181818181818,22,16.6222351474975,22.2727272727273,22,7.02500173314209,24.0909090909091,22,4.26401432711221,37.3863636363636,22,17.6351460618668,22.5,22,14.4337567297406,46.3636363636364,59.8863636363636,106.25,1,1,1,1,1,0.954545454545455
"SMC06653 2010-07-01",6.25,22,13.5345677363381,55.4545454545455,22,26.079507139528,17.7272727272727,22,21.0145795606896,41.0227272727273,22,24.9721164848237,28.5227272727273,22,22.2226167894264,73.1818181818182,69.5454545454545,142.727272727273,1.04761904761905,0.909090909090909,1,0.863636363636364,0.863636363636364,1
"SMC06714 2010-06-06",2.5,22,2.55883157859579,57.7272727272727,22,25.4238954307647,19.2045454545455,22,12.9418655191932,7.15909090909091,22,13.2354019886389,3.63636363636364,22,7.26731400270092,76.9318181818182,10.7954545454545,87.7272727272727,1.69230769230769,0.363636363636364,1,0.363636363636364,0.363636363636364,1
"SMC06863 2011-07-21",75,22,20.5577004457952,20.4545454545455,22,8.57864054457777,19.5454545454545,22,9.11684611677104,26.7045454545455,22,14.3175376066167,19.2045454545455,22,18.3287823946181,40,45.9090909090909,85.9090909090909,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.772727272727273
"SMC06926 2009-07-01",24.8863636363636,22,15.6881300428835,17.5,22,16.5111794738912,11.9318181818182,22,13.2721472179483,22.8409090909091,22,17.031054523482,46.7045454545455,22,27.6283408197129,29.4318181818182,69.5454545454545,98.9772727272727,1.04761904761905,1,1,0.954545454545455,0.954545454545455,0.636363636363636
"SMC08150 2010-06-03",27.2727272727273,22,30.7438446308197,22.1590909090909,22,28.1396967373057,12.3863636363636,22,13.811599523056,14.8863636363636,22,14.2777981313828,15.7954545454545,22,14.2550401202932,34.5454545454545,30.6818181818182,65.2272727272727,1.15789473684211,0.863636363636364,1,0.818181818181818,0.818181818181818,0.545454545454545
"SMC08335 2010-07-07",58.2954545454545,22,22.5381470754158,24.3181818181818,22,13.2777521176855,16.8181818181818,22,10.0647255948039,34.5238095238095,21,19.6789711306741,8.40909090909091,22,9.43478412657924,41.1363636363636,42.9329004329004,84.0692640692641,1,0.772727272727273,1,0.761904761904762,0.761904761904762,0.818181818181818
"SMC08426 2010-06-08",7.04545454545455,22,7.5054093047061,30.1136363636364,22,27.801135561846,27.1590909090909,22,22.7734109600044,39.0909090909091,22,28.2900101683381,23.4090909090909,22,19.0166821273901,57.2727272727273,62.5,119.772727272727,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC08766 2009-05-26",87.5,22,0,1.59090909090909,22,2.38365647311398,0,22,0,0,22,0,0,22,0,1.59090909090909,0,1.59090909090909,Inf,0,0.318181818181818,0,0,0
"SMC08845 2009-06-22",29.3181818181818,22,35.365286132074,4.09090909090909,22,5.26361355967815,6.13636363636364,22,8.00770732628114,45.2272727272727,22,38.2963778197437,0,22,0,10.2272727272727,45.2272727272727,55.4545454545455,1.29411764705882,0,0.909090909090909,0,0,0.136363636363636
"SMC09162 2011-08-01",5.56818181818182,22,12.8158156147055,61.5909090909091,22,24.6468564418981,43.1818181818182,22,20.2981030397667,39.4318181818182,22,19.3177043485685,34.4318181818182,22,21.1278959438224,104.772727272727,73.8636363636364,178.636363636364,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC09286 2010-06-09",12.5,22,11.8271278162093,12.7272727272727,22,18.0921762048362,21.8181818181818,22,19.5207737054812,26.1363636363636,22,11.7191152540481,18.75,22,13.5345677363381,34.5454545454545,44.8863636363636,79.4318181818182,1,0.909090909090909,1,0.909090909090909,0.909090909090909,0.590909090909091
"SMC09534 2009-06-17",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC09564 2010-06-01",20.1136363636364,22,12.5943409610199,5.90909090909091,22,4.26401432711221,5.90909090909091,22,4.26401432711221,28.75,22,25.3282028012818,61.3636363636364,22,28.2076407320959,11.8181818181818,90.1136363636364,101.931818181818,1,1,1,1,1,0.0454545454545455
"SMC09591 2010-06-03",16.25,22,13.7959189962967,15,22,10.2353263143832,14.0909090909091,22,10.1929438287525,0,22,0,0,22,0,29.0909090909091,0,29.0909090909091,Inf,0,1,0,0,0.5
"SMC09698 2010-06-09",11.5909090909091,22,10.5092208533137,21.3636363636364,22,7.89542033951723,21.3636363636364,22,7.89542033951723,56.0227272727273,22,6.92902328155734,57.5,22,0,42.7272727272727,113.522727272727,156.25,1,1,1,1,1,1
"SMC10146 2011-06-28",4.77272727272727,22,1.06600358177805,56.0227272727273,22,6.92902328155734,5,22,0,4.77272727272727,22,1.06600358177805,4.31818181818182,22,1.75625043328552,61.0227272727273,9.09090909090909,70.1136363636364,1.04761904761905,0.863636363636364,1,0.863636363636364,0.863636363636364,1
"SMC10189 2010-06-24",6.02272727272727,22,11.7173835783454,8.29545454545454,22,14.5034142867818,26.3636363636364,22,25.2808895536406,57.0454545454545,22,29.4759422042989,62.3863636363636,22,24.7424504205597,34.6590909090909,119.431818181818,154.090909090909,1,1,1,1,0.909090909090909,0.681818181818182
"SMC10685 2010-07-01",1.59090909090909,22,5.43059315280955,36.5909090909091,22,27.7375610746925,41.4772727272727,22,27.6205053541262,55.9090909090909,22,25.2434038360408,12.8409090909091,22,14.3156477521197,78.0681818181818,68.75,146.818181818182,1,0.818181818181818,1,0.818181818181818,0.818181818181818,0.954545454545455
"SMC11394 2011-06-30",5,22,0,56.0227272727273,22,6.92902328155734,25,22,0,23.1818181818182,22,5.884898863365,23.1818181818182,22,5.884898863365,81.0227272727273,46.3636363636364,127.386363636364,1,1,1,1,1,1
"SMC11581 2009-06-29",87.5,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC11727 2010-06-09",67.0454545454545,22,14.3019388386839,21.3636363636364,22,7.89542033951723,21.3636363636364,22,7.89542033951723,15.4761904761905,21,10.2353263143832,7.27272727272727,22,8.82734829504749,42.7272727272727,22.7489177489177,65.4761904761905,1,0.727272727272727,1,0.714285714285714,0.714285714285714,0.818181818181818
"SMC12862 2011-06-27",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC15677 2009-06-29",87.5,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC16266 2011-08-01",22.1590909090909,22,25.7540502425561,7.95454545454545,22,8.40338521768954,61.0227272727273,22,30.1648160203427,65.6818181818182,22,26.1427152079037,61.7045454545455,22,22.6566814968613,68.9772727272727,127.386363636364,196.363636363636,1,1,1,1,1,0.954545454545455
"SMC16832 2010-06-18",87.5,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC16980 2011-07-06",86.1363636363636,22,6.39602149066831,6.81818181818182,22,5.884898863365,6.81818181818182,22,5.884898863365,41.4772727272727,22,30.3811020806745,27.9545454545455,22,24.0984632442803,13.6363636363636,69.4318181818182,83.0681818181818,1,1,1,1,1,0.0909090909090909
"SMC17056 2009-07-02",28.1818181818182,22,27.2901279266163,30.7954545454545,22,20.3011019469323,21.0227272727273,22,12.1659920942093,34.6590909090909,22,20.7636279766626,3.86363636363636,22,8.71941159299976,51.8181818181818,38.5227272727273,90.3409090909091,1,0.227272727272727,1,0.227272727272727,0.227272727272727,0.863636363636364
"SMC20032 2010-06-18",87.5,22,0,1.36363636363636,22,2.27921152919276,0,22,0,0,22,0,0,22,0,1.36363636363636,0,1.36363636363636,Inf,0,0.272727272727273,0,0,0
"SMC21822 2010-06-21",39.5454545454545,22,21.264160039007,23.1818181818182,22,5.884898863365,27.9545454545455,22,9.56296065296812,21.9318181818182,22,11.6479054468476,3.40909090909091,22,5.43059315280955,51.1363636363636,25.3409090909091,76.4772727272727,1,0.5,1,0.5,0.5,1
"SMC24222 2010-06-21",49,20,22.6006520632527,27.1428571428571,21,10.9910678020187,22.1428571428571,21,7.17137165600636,28.5526315789474,19,19.6905890781768,4.52380952380952,21,7.22923957010035,49.2857142857143,33.0764411027569,82.3621553884712,1,0.523809523809524,1,0.473684210526316,0.444444444444444,0.952380952380952
"SMC25288 2011-06-30",6.59090909090909,22,6.05261919619921,57.5,22,0,25,22,0,25,22,0,25,22,0,82.5,50,132.5,1,1,1,1,1,1
"SMC26288 2009-05-12",37.9545454545455,22,19.111769678911,45.6818181818182,22,16.0018938273133,27.2727272727273,22,16.4915037813323,20.1136363636364,22,12.5943409610199,9.43181818181818,22,13.0915234794499,72.9545454545455,29.5454545454545,102.5,1,0.863636363636364,1,0.863636363636364,0.863636363636364,1
"SMC26909 2010-05-31",5,22,0,25,22,0,25,22,0,25,22,0,5,22,0,50,30,80,1,1,1,1,1,1
"SMC27709 2010-05-31",4.54545454545455,22,5.09647191437626,23.1818181818182,22,5.884898863365,17.7272727272727,22,9.84731927834662,22.2727272727273,22,7.02500173314209,12.2727272727273,22,9.84731927834662,40.9090909090909,34.5454545454545,75.4545454545455,1,1,1,1,1,0.909090909090909
"SMC32718 2010-06-03",18.9772727272727,22,13.2435764058398,4.31818181818182,22,7.1206364324731,15.6818181818182,22,16.6937010180383,14.6590909090909,22,13.6341538613568,55.1136363636364,22,28.099284780841,20,69.7727272727273,89.7727272727273,1,1,1,1,0.954545454545455,0.454545454545455
